case_id,round,company,metric,status,base_year,base_value,target_year,target_value,unit,listed_rate_pct,calculated_rate_pct,rate_diff_pt,source_method,page,year_status,issues,raw_support,raw
s2_outline_30,3次,東洋スクリーン工業株式会社,補助事業に係る従業員数,PDF表セル確認済み,2026,112,2029,175,人,,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 112 | 175"
s2_outline_31,3次,アトム株式会社,労働生産性,PDF表セル・率検算確認済み,2026,563,2029,1685,万円/人,44.1,44.111,0.011,table_cells,2,暦年確認,,true,"労働生産性
(単位:万円/人) | 563万円/人 | 1,685万円/人
(年平均上昇率+44.1%)"
s2_outline_31,3次,アトム株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2026,350,2029,415,万円/人,5.8,5.8425,0.0425,table_cells,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 350万円/人 | 415万円/人
(年平均上昇率+5.8%)"
s2_outline_31,3次,アトム株式会社,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,2026,,2029,,万円/人,5.5,,,rate_only_from_officer_row,2,暦年確認,,true,"役員1人あたり給与支給総額
(単位:万円/人) - -
(年平均上昇率+5.5%)"
s2_outline_31,3次,アトム株式会社,補助事業に係る従業員数,PDF表セル確認済み,2026,125,2029,170,人,,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 125人 | 170人"
s2_outline_32,3次,第一物産株式会社,労働生産性,PDF表セル・率検算確認済み,2028,667,2031,1199,万円/人,21.6,21.59,0.01,,2,暦年確認,,false,"労働生産性 1,199万円/人 66 万円/人 7 （単位:万円/人） （年平均上昇率＋21.6％）"
s2_outline_32,3次,第一物産株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2028,474,2031,566,万円/人,6.1,6.0912,0.0088,,2,暦年確認,,true,従業員1人あたり給与支給総額 566万円/人 目標値 474万円/人 （年平均上昇率＋6.1％） （単位:万円/人）
s2_outline_32,3次,第一物産株式会社,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,2028,,2031,,万円/人,6.1,,,rate_only_from_officer_row,2,暦年確認,,true,"役員1人あたり給与支給総額
(単位:万円/人) - -
(年平均上昇率+6.1%)"
s2_outline_32,3次,第一物産株式会社,補助事業に係る従業員数,PDF表セル確認済み,2028,78,2031,125,人,,,,,2,暦年確認,,true,補助事業に係る従業員数 78人 125人 （単位:人）
s2_outline_33,3次,株式会社浪速ポンプ製作所,労働生産性,PDF表セル・率検算確認済み,2027,856,2030,1636,万円/人,24.1,24.0994,0.0006,table_cells,2,暦年確認,,true,"労働生産性
(単位:万円/人) | 856万円/人 | 1,636万円/人
(年平均上昇率+24.1%)"
s2_outline_33,3次,株式会社浪速ポンプ製作所,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2027,558,2030,671,万円/人,6.3,6.3399,0.0399,table_cells,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 558万円/人 | 671万円/人
(年平均上昇率+6.3%)"
s2_outline_33,3次,株式会社浪速ポンプ製作所,役員1人当たり給与支給総額,PDFで数値なし・ハイフン,,,,,,,,,,,年なし,数値2点なし,false,
s2_outline_33,3次,株式会社浪速ポンプ製作所,補助事業に係る従業員数,PDF表セル確認済み,2027,229,2030,235,人,,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 229人 | 235人"
s2_outline_34,3次,フタバ食品株式会社,労働生産性,原本画像目視確認済み,2026,908,2029,1556,万円/人,19.9,19.667,0.233,visual_manual_override,2,暦年確認,,true,PDF表目視確認 | 2026年度（基準年度）: 908 | 2029年度（基準年度+3年後）: 1556
s2_outline_34,3次,フタバ食品株式会社,従業員1人当たり給与支給総額,原本画像目視確認済み,2026,475,2029,574,万円/人,6.5,6.5139,0.0139,visual_manual_override,2,暦年確認,,true,PDF表目視確認 | 2026年度（基準年度）: 475 | 2029年度（基準年度+3年後）: 574
s2_outline_34,3次,フタバ食品株式会社,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,2026,,2029,,万円/人,6,,,rate_only_from_officer_row,2,暦年確認,,true,"役員1人あたり給与支給総額
(単位:万円/人) - -
(年平均上昇率+6 %)
.0"
s2_outline_34,3次,フタバ食品株式会社,補助事業に係る従業員数,原本画像目視確認済み,2026,437,2029,460,人,,,,visual_manual_override,2,暦年確認,,true,PDF表目視確認 | 2026年度（基準年度）: 437 | 2029年度（基準年度+3年後）: 460
s2_outline_35,3次,株式会社北海道ちぬやファーム,労働生産性,PDF表セル・率検算確認済み,2027,2804,2030,4523,万円/人,17.2,17.2779,0.0779,case_representative_from_multi_entity,2,暦年確認,,true,"労働生産性
(単位:万円/人) | 2,804万円/人 | 4,523万円/人
(年平均上昇率+17.2%) | 3,357万円/人 | 4,933万円/人
(年平均上昇率+13.7%) | 2,771万円/人 | 4,498万円/人
(年平均上昇率+17.5%)"
s2_outline_35,3次,株式会社北海道ちぬやファーム,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2027,342,2030,406,万円/人,5.9,5.8847,0.0153,case_representative_from_multi_entity,2,暦年確認,,true,"従業員1人あたり給与
支給総額
(単位:万円/人) | 342万円/人 | 406万円/人
(年平均上昇率+5.9%) | 325万円/人 | 386万円/人
(年平均上昇率+5.9%) | 343万円/人 | 407万円/人
(年平均上昇率+5.9%)"
s2_outline_35,3次,株式会社北海道ちぬやファーム,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,2027,,2030,,万円/人,5.9,,,rate_only_from_officer_row,2,暦年確認,,true,"役員1人あたり給与支
給総額
(単位:万円/人) - -
(年平均上昇率+5.9%) - -
(年平均上昇率+5.9%) - -
(年平均上昇率+5.9%)
補助事業に係る従業
員数
(単位:人) 220人 268人 10人 13人 210人 255人"
s2_outline_35,3次,株式会社北海道ちぬやファーム,補助事業に係る従業員数,原本画像目視確認済み,2027,220,2030,268,人,,,,visual_manual_override,2,暦年確認,,true,コンソーシアム全体 | 2027年度（基準年度）: 220 | 2030年度（基準年度+3年後）: 268
s2_outline_37,3次,ノーラエンジニアリング株式会社,労働生産性,原本画像目視確認済み,2027,709,2030,1308,万円/人,22.7,22.6461,0.0539,visual_manual_override,2,暦年確認,,true,ノーラエンジニアリング | 2027年度（基準年度）: 709 | 2030年度（基準年度+3年後）: 1308
s2_outline_37,3次,ノーラエンジニアリング株式会社,従業員1人当たり給与支給総額,原本画像目視確認済み,2027,510,2030,620,万円/人,6.7,6.7269,0.0269,visual_manual_override,2,暦年確認,,true,ノーラエンジニアリング | 2027年度（基準年度）: 510 | 2030年度（基準年度+3年後）: 620
s2_outline_37,3次,ノーラエンジニアリング株式会社,役員1人当たり給与支給総額,PDF記載なし又は抽出不能,,,,,,,,,,,年なし,数値2点なし,false,
s2_outline_37,3次,ノーラエンジニアリング株式会社,補助事業に係る従業員数,原本画像目視確認済み,2027,126,2030,162,人,,,,visual_manual_override,2,暦年確認,,true,ノーラエンジニアリング | 2027年度（基準年度）: 126 | 2030年度（基準年度+3年後）: 162
s2_outline_39,3次,名古屋東部陸運株式会社,労働生産性,PDF表セル・率検算確認済み,2028,884,2031,1605,万円/人,22,21.9947,0.0053,table_cells,2,暦年確認,,true,"労働生産性
(単位:万円/人) | 884 | 1605
(年平均上昇率+22.0%)"
s2_outline_39,3次,名古屋東部陸運株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2028,569,2031,696,万円/人,6.9,6.9463,0.0463,table_cells,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 569 | 696
(年平均上昇率+6.9%)"
s2_outline_39,3次,名古屋東部陸運株式会社,役員1人当たり給与支給総額,PDF表セル・率検算確認済み,2028,2789,2031,3276,万円/人,5.5,5.5112,0.0112,table_cells,2,暦年確認,,true,"役員1人あたり給与支給総額
(単位:万円/人) | 2,789 | 3,276
(年平均上昇率+5.5%)"
s2_outline_39,3次,名古屋東部陸運株式会社,補助事業に係る従業員数,PDF表セル確認済み,2028,390,2031,424,人,,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 390 | 424"
s2_outline_40,3次,株式会社英楽,労働生産性,PDF表セル確認済み,2026,-191,2029,1529,万円/人,,,,table_cells,2,暦年確認,,true,"労働生産性
(単位:万円/人) | -191 | 1,529"
s2_outline_40,3次,株式会社英楽,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2026,265,2029,324,万円/人,6.9,6.93,0.03,table_cells,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 265 | 324
(年平均上昇率+6.9%)"
s2_outline_40,3次,株式会社英楽,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,2026,,2029,,万円/人,10.6,,,rate_only_from_officer_row,2,暦年確認,,true,"役員1人あたり給与支給総額
(単位:万円/人) - -
(年平均上昇率+10.6%)"
s2_outline_40,3次,株式会社英楽,補助事業に係る従業員数,PDF表セル確認済み,2026,35,2029,59,人,,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 35 | 59"
s2_outline_41,3次,藤本化学製品株式会社,労働生産性,PDF表セル・率検算確認済み,2027,1371,2030,3475,万円/人,36.3,36.345,0.045,table_cells,2,暦年確認,,true,"労働生産性
(単位:万円/人) | 1,371万円/人 |  |  |  | 3,475万円/人
(年平均上昇率+36.3%) |  |  | "
s2_outline_41,3次,藤本化学製品株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2027,708,2030,872,万円/人,7.2,7.1917,0.0083,case_representative_from_multi_entity,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 708万円/
人 | 708万円/
人 | 631万円/
人 | 816万円/
人 | 872万円/人
(年平均上昇率+
7.2%) | 872万円/人
(+7.2%) | 777万円/人
(+7.2%) | 1,006万円/人
(+7.2%)"
s2_outline_41,3次,藤本化学製品株式会社,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,2027,,,,万円/人,7.2,,,rate_only_from_officer_row,2,PDFに暦年なし又は未取得,,true,"役員1人あたり給与支給総額
(単位:万円/人) - - - - -
(年平均上昇率ー%) -
(+7.2%) -
(+7.2%) -
(+7.2%)"
s2_outline_41,3次,藤本化学製品株式会社,補助事業に係る従業員数,PDF表セル確認済み,2027,20,2030,42,人,,,,case_representative_from_multi_entity,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 20人 | 158人 | 104人 | 5人 | 42人 | 167人 | 90人 | 5人"
s2_outline_42,3次,中央製乳株式会社,労働生産性,PDF表セル・率検算確認済み,2027,789,2030,1512,万円/人,24.2,24.2105,0.0105,table_cells,2,暦年確認,,true,"労働生産性
(単位:万円/人) | 789 | 1,512
(年平均上昇率+24.2%)"
s2_outline_42,3次,中央製乳株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2027,548,2030,659,万円/人,6.3,6.3412,0.0412,table_cells,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 548 | 659
(年平均上昇率+6.3%)"
s2_outline_42,3次,中央製乳株式会社,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,2027,,2030,,万円/人,6.3,,,rate_only_from_officer_row,2,暦年確認,,true,"役員1人あたり給与支給総額
(単位:万円/人) - -
(年平均上昇率+6.3%)"
s2_outline_42,3次,中央製乳株式会社,補助事業に係る従業員数,PDF表セル確認済み,2027,124,2030,139,人,,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 124 | 139
(+15名増加)"
s2_outline_43,3次,近江鍛工株式会社,労働生産性,PDF表セル・率検算確認済み,2027,1571,2030,2577,万円/人,17.9,17.9359,0.0359,table_cells,5,暦年確認,,true,"労働生産性
(単位:万円/人) | 1,571 | 2,577
(年平均上昇率+17.9%)"
s2_outline_43,3次,近江鍛工株式会社,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2027,780,2030,915,万円/人,5.4,5.4651,0.0651,table_cells,5,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 780 | 915
(年平均上昇率+5.4%)"
s2_outline_43,3次,近江鍛工株式会社,役員1人当たり給与支給総額,PDF表セル・率検算確認済み,2027,4300,2030,4971,万円/人,5,4.9523,0.0477,table_cells,5,暦年確認,,true,"役員1人あたり給与支給総額
(単位:万円/人) | 4,300 | 4,971
(年平均上昇率+5.0%)"
s2_outline_43,3次,近江鍛工株式会社,補助事業に係る従業員数,PDF表セル確認済み,2027,270,2030,273,人,0.4,,,table_cells,5,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 270 | 273
(年平均上昇率+0.4%)"
s2_outline_44,3次,株式会社アヤボ,労働生産性,PDF表セル・率検算確認済み,2027,3135,2030,6232,万円/人,25.7,25.7371,0.0371,table_cells,4,暦年確認,,true,"労働生産性
(単位:万円/人) | 3,135 | 6,232
(年平均上昇率+25.7%)"
s2_outline_44,3次,株式会社アヤボ,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2027,446,2030,593,万円/人,10,9.9613,0.0387,table_cells,4,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 446 | 593
(年平均上昇率+10.0%)"
s2_outline_44,3次,株式会社アヤボ,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,2027,,2030,,万円/人,5,,,rate_only_from_officer_row,4,暦年確認,,true,"役員1人あたり給与支給総額
(単位:万円/人) - -
(年平均上昇率+5.0%)"
s2_outline_44,3次,株式会社アヤボ,補助事業に係る従業員数,PDF表セル確認済み,2027,5,2030,9,人,,,,table_cells,4,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 5 | 9"
s2_outline_45,3次,株式会社田中食品興業所,労働生産性,PDF表セル・率検算確認済み,2027,825,2030,1276,万円/人,15.7,15.6464,0.0536,table_cells,2,暦年確認,,true,"労働生産性
(単位:万円/人) | 825万円/人 | 1,276万円/人
(年平均上昇率+15.7%)"
s2_outline_45,3次,株式会社田中食品興業所,従業員1人当たり給与支給総額,PDF表セル・率検算確認済み,2027,558,2030,669,万円/人,6.2,6.2341,0.0341,table_cells,2,暦年確認,,true,"従業員1人あたり給与支給総額
(単位:万円/人) | 558万円/人 | 669万円/人
(年平均上昇率+6.2%)"
s2_outline_45,3次,株式会社田中食品興業所,役員1人当たり給与支給総額,PDFで絶対値なし・年平均率のみ確認済み,2027,,2030,,万円/人,5,,,rate_only_from_officer_row,2,暦年確認,,true,"役員1人あたり給与支給総額
(単位:万円/人) - -
(年平均上昇率+5.0%)"
s2_outline_45,3次,株式会社田中食品興業所,補助事業に係る従業員数,PDF表セル確認済み,2027,326,2030,337,人,,,,table_cells,2,暦年確認,,true,"補助事業に係る従業員数
(単位:人) | 326人 | 337人"
