case_id,round,company,page,page_role,source_method,confidence,baseline_year,baseline_sales_oku,target_year,target_sales_oku,increase_oku,increase_target_year,stated_rate_pct,stated_rate_target_year,stated_rate_type,stated_cumulative_growth_pct,calculated_cagr_pct,reported_cagr_pct,multiple,validation_status,selection_score,raw,pdf_url
s1_outline_95,1次,ナミックス株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2029,755,220,2029,7.2,2029,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,143,"売上成長目標
• 2029年度の全社売上高755億円、営業利益163
億円
• 2024～2029年度までの売上高成長率7.2％、
売上高増加額220億円",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_95.pdf
s1_outline_96,1次,大岡技研株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2029,80,,,18,2029,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"売上成長目標(2029年)
• EV関連・非自動車事業で売上80億円(成長率1,476%)
• 全社売上高 260億円（売上高成長率 18%）",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_96.pdf
s1_outline_97,1次,フクシマガリレイ株式会社,1,長期成長ビジョン,visual_manual_override,high,,,2030,2000,,,,,,,,,,原本画像目視確認済み,77,"GALILEI Global Vision 2030
グループ売上2,000億円、営業利益率10%以上",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_97.pdf
s1_outline_99,1次,株式会社オーレック,1,長期成長ビジョン,sales_box_rectangle,high,,,2029,,100,2029,50,2029,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"売上成長目標
■2029年までの会社全体の売上高成長率50％
■2029年までに会社全体の売上高増加額100億円",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline_99.pdf
s1_outline__179,2次,アサヒセイレン中部株式会社,1,長期成長ビジョン,left_column_sales_band,medium,,,2026,,151,2026,18,2026,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,55,"・２０２６年までの
会社全体の売上高成長率：１８％
会社全体の売上高増加額：１５１億円
①自動車メーカーとのSC強化
自動車メーカー（及び部品メーカー）のCO２削減ニーズ
を取り込み、サプライチェーン強靭化と
省エネルギーに貢献する。
→今後ますます、自動車に使用されるアルミは
増加する見通しであり、素材メーカーとして
サプライチェーンの強靭化で",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__179.pdf
s1_outline__181,2次,株式会社ホテルニューアワジ,1,長期成長ビジョン,sales_box_rectangle,high,,,2029,100.7,32.9,2029,148.6,2029,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,113,"売上成⻑⽬標︓2029年までに
ホテルニューアワジ あわじ浜離宮
売上⾼ 100.7億円 25.3億円
売上⾼成⻑率 148.6％UP 218.7％UP
売上⾼増加額 32.9億円 13.7億円",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__181.pdf
s1_outline__182,2次,埼玉機器株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2030,162,,,13,2030,CAGR明記,,,,,Box内明記値確認済み（算術検算対象外）,135,"売上成長目標
• 2030年までに会社全体の売上高年平均成長率13％
• 2030年までに会社全体の売上高を162億円
• 2030年までに小型トラック等の新規ビジネス売上高29億円",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__182.pdf
s1_outline__183,2次,スズキハイテック株式会社,1,長期成長ビジョン,sales_box_rectangle,high,2027,,2030,,37.5,2030,107.9,2030,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"売上成長目標
（補助事業完了の2027年5月期を基準に）
【補助事業】
(cid:127) 2030年5月期までの売上高成長率+107.9％
(cid:127) 〃 売上高増加額+37.5億円
【会社全体】
(cid:127) 2030年5月期までの売上高成長率+72.0％
(cid:127) 〃 売上高増加額+40.2億円",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__183.pdf
s1_outline__184,2次,泉南乳業株式会社,1,長期成長ビジョン,sales_box_rectangle,high,2023,,2030,113,96,2030,185,2030,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,143,"売上成長目標
• 2030年までに売上高成長率185％
• 2030年までに売上高増加額96億円
※ 2023年度比較（2024年3月期売上高113億円）",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__184.pdf
s1_outline__188,2次,山城金属株式会社,1,長期成長ビジョン,sales_box_rectangle,high,2026,,2029,,38,2029,170,2029,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"売上成長目標
・2029年までに、会社全体の売上高成長率
基準年度(2026年9月期)比 170％
・2029年までに、会社全体の売上高増加額
基準年度(2026年9月期)から＋38億円",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__188.pdf
s1_outline__189,2次,長﨑ジャッキ株式会社,1,長期成長ビジョン,sales_box_rectangle,medium,,,2030,16.8,,,,,,,,,,Box内明記値確認済み（算術検算対象外）,67,"売上成⻑⽬標
• 2030年までに会社全体の売上⾼16.8億円(+134.1%)
増、売上29.2億円を⽬指す。",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__189.pdf
s1_outline__190,2次,株式会社GOTENリゾート,1,長期成長ビジョン,sales_box_rectangle,high,2022,24.7,2029,24.7,7.2,2029,243,2029,売上高成長率（定義未確定）,,0,,,増加額不整合 / 成長率定義要確認,143,"売上成長目標
（対2022年10月期比：事務局指示）
• 2029年10月期までの会社全体の売上高24.7億円
• 2029年10月期までの会社全体の売上高成長率243％
• 2029年10月期までの会社全体の売上高増加額17.5億円
※2022年【事務局指示】売上高７.2億円、営業利益0.8億円、従業員数70人
既存２施設＋新館１施設、全３施設での実現を目指す
• 旅館(既存)太良嶽温泉蟹御殿（16室） 売上高 6.1億円
• 旅館【既存】奥武雄温泉風の森（11室） 売上高 3.6億円
• 旅館【新館】奥嬉野温泉無名滝（22室） 売上高 11.5億円
• 観光特産品事業 売上高 3.0億円",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__190.pdf
s1_outline__191,2次,株式会社カナイ,1,長期成長ビジョン,sales_box_rectangle,high,2023,100,2029,300,400,2029,33,2029,売上高成長率（定義未確定）,,20.093695517600274,,,増加額不整合 / 成長率定義要確認,143,"売上成長目標(2023年比)
• 2029年まで当社単体の売上高成長率33％
• 2029年まで当社単位の売上高増加額100億円
単体売上高 2023年度 当社 300億円
2029年度 当社 400億円",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__191.pdf
s1_outline__192,2次,池田糖化工業株式会社,1,長期成長ビジョン,visual_manual_override,high,2023,,2029,,471,2029,84,2029,売上高成長率（定義未確定）,,,,,原本画像目視確認済み,115,"売上成長目標（2023年度対比）
2029年までの会社全体の売上高成長率84%
2029年までの会社全体の売上高増加額471億円",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__192.pdf
s1_outline__194,2次,ZACROS株式会社,1,長期成長ビジョン,visual_manual_override,high,2023,1361,2030,2200,839,2030,,,,,7.101347883947273,,,原本画像目視確認済み,85,"数値目標
売上高：2023年度1,361億円、2026年度1,650億円、2030年度2,200億円",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__194.pdf
s1_outline__195,2次,アシザワ・ファインテック株式会社,1,長期成長ビジョン,visual_manual_override,high,2023,,2029,60,31.6,2029,111.5,2029,累積成長率明記,,,,,原本画像目視確認済み,93,2029年度：会社全体売上高60億円、売上高増加額31.6億円、売上高成長率111.5%（23年度比）,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__195.pdf
s1_outline__196,2次,株式会社八立製作所,1,長期成長ビジョン,sales_box_rectangle,high,,,2030,,7.7,2030,7,2030,CAGR明記,,,,,Box内明記値確認済み（算術検算対象外）,135,"売上成長目標
• 2030年6月期の会社全体の売上高年平均成長率7.0％
• 2030年6月期の会社全体の売上高増加額7.7億円",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__196.pdf
s1_outline__197,2次,株式会社福山臨床検査センター,1,長期成長ビジョン,visual_manual_override,high,2025,,2029,,58,2029,57.7,2029,累積成長率明記,,,12.1,,原本画像目視確認済み,85,2029年度（2025年度対比）：売上高成長率57.7%、年平均上昇率12.1%、売上高増加額58億円,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__197.pdf
s1_outline__198,2次,ユニコム株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2029,,27.3,2029,103.7,2029,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"売上成長目標
• 2029年度までの会社全体の売上高成長率 103.7％
• 2029年度までの会社全体の売上高増加額 27.3億円
* (事業化報告3年目)－(基準年)で算出",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__198.pdf
s1_outline__199,2次,株式会社ティー・シー・ピー,2,長期成長ビジョン,sales_box_rectangle,high,,,2029,,41,2029,100,2029,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,131,"売上成長目標
• 2029年までに会社全体の売上高成長率目標100％成長
• 2029年までに会社全体の売上高増加額41億円",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__199.pdf
s1_outline__200,2次,株式会社イズミテクノ,1,長期成長ビジョン,sales_box_rectangle,high,2022,,2030,,25,2030,200,2030,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,105,"売上成⻑⽬標_最⾼売上(2022年度)との⽐較
• 2030年までの会社全体の売上⾼成⻑率200％
• 2030年までの会社全体の売上⾼増加額25億円
• 2030年までの会社全体の利益成⻑率231％
• 2030年までの会社全体の利益増加額7億円",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__200.pdf
s1_outline__201,2次,株式会社イートアンドフーズ,1,長期成長ビジョン,sales_box_rectangle,high,,,2026,,170,2026,66,2026,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"売上成長目標
連結
• 2026年度までに会社全体の売上高成長率66.0％
• 2026年度までに会社全体の売上高増加額170億円
※イートアンドフーズ単体売上はP.8に記載",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__201.pdf
s1_outline__202,2次,アライドコーヒーロースターズ株式会社,1,長期成長ビジョン,visual_manual_override,high,2024,120,2050,1400,1280,2050,,,,,9.909799340077562,,12,原本画像目視確認済み,115,"売上成長目標
売上高：2024年3月期120億円、2030年3月期275億円、2050年3月期1,400億円
2050年3月期までの増加額1,280億円（2024年3月期比）、約12倍",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__202.pdf
s1_outline__203,2次,株式会社東映京都スタジオ,1,長期成長ビジョン,sales_box_rectangle,high,2023,,2033,,67,2033,470,2033,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,2033年度の売上成長目標(対2023年度) 売上高成長率470％、売上高増加額67億円,https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__203.pdf
s1_outline__204,2次,メック株式会社,1,長期成長ビジョン,sales_box_rectangle,high,2025,,2030,116,,,,,,,,,1.7,Box内明記値確認済み（算術検算対象外）,127,"売上成長目標
2025年（基準年度） ：単体売上高116億円
2030年 ：約1.7倍相当を達成",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__204.pdf
s1_outline__205,2次,ヤマシンスチール株式会社,1,長期成長ビジョン,sales_box_rectangle,high,2025,,2028,50,96.3,2028,71,2028,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,113,"売上成⾧目標
• 2028年までの会社全体の売上高成⾧率+71%
• 2028年までの会社全体の売上高増加額+9,630百万円
※どちらも2025年を基準とした3年後
2025年までシリコンサイクルのボトム期に入り、現状より売上
減少額50億円程度既に見込まれているため、本事業による
その時点からの復活目標",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__205.pdf
s1_outline__206,2次,上山製紙株式会社,1,長期成長ビジョン,sales_box_rectangle,high,,,2030,,20,2030,88,2030,売上高成長率（定義未確定）,,,,,Box内明記値確認済み（算術検算対象外）,135,"売上成長目標
• 2030年までの会社全体の売上高成長率88％
• 2030年までの会社全体の売上高増加額20億円
• 2030年の東北地方でのトイレットペーパーシェア17%、ペー
パータオルシェア21％",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__206.pdf
s1_outline__207,2次,株式会社ジェイ・イー・ティ,1,長期成長ビジョン,left_column_sales_band,medium,2023,,2033,,,,8.3,2033,CAGR明記,,,,,Box内明記値確認済み（算術検算対象外）,47,"売上高CAGR：8.3％
2033年
2027年 技術優位の
差別化された製品にて
中期経営計画
世界市場でポジション獲得
Challenge 2026
2023年",https://seichotoushi-hojo.jp/assets/pdf/koufu/outline__207.pdf
